Src IP Addr,Dst IP Addr,Date first seen,Date first seen timestamp,Duration,Proto,Src Pt,Dst Pt,Packets,Bytes
       10.0.0.101,    92.62.115.177, 2021-05-13 23:58:48.227, 1620943128.227,     1.015, TCP  ,  49845,     80,        2,       64
       10.0.0.101,   204.79.197.200, 2021-05-13 23:58:03.940, 1620943083.940,     0.000, TCP  ,  49723,    443,        1,       20
       10.0.0.101,   204.79.197.200, 2021-05-13 23:58:06.038, 1620943086.038,     0.219, TCP  ,  49840,    443,       13,     2636
       10.0.0.101,      8.211.5.232, 2021-05-13 23:58:40.561, 1620943120.561,     0.000, TCP  ,  49826,     80,        1,       20
       10.0.0.101,    54.235.83.248, 2021-05-13 23:58:29.515, 1620943109.515,     0.000, TCP  ,  49824,     80,        1,       20
       10.0.0.101,    54.235.83.248, 2021-05-13 23:58:35.515, 1620943115.515,     0.000, TCP  ,  49830,     80,        1,       20
    95.47.161.162,       10.0.0.101, 2021-05-13 23:58:49.088, 1620943129.088,     0.000, TCP  ,     80,  49825,        1,       20
    92.62.115.177,       10.0.0.101, 2021-05-13 23:58:00.540, 1620943080.540,     3.482, TCP  ,     80,  49838,        2,       40
    92.62.115.177,       10.0.0.101, 2021-05-13 23:58:07.973, 1620943087.973,    10.450, TCP  ,     80,  49839,        4,       80
    92.62.115.177,       10.0.0.101, 2021-05-13 23:58:22.390, 1620943102.390,    10.408, TCP  ,     80,  49841,        4,       80
    92.62.115.177,       10.0.0.101, 2021-05-13 23:58:36.763, 1620943116.763,    10.458, TCP  ,     80,  49842,        4,       80
   204.79.197.200,       10.0.0.101, 2021-05-13 23:58:03.940, 1620943083.940,     0.000, TCP  ,    443,  49723,        1,       20
   204.79.197.200,       10.0.0.101, 2021-05-13 23:58:06.070, 1620943086.070,     0.187, TCP  ,    443,  49840,       14,     7078
      8.211.5.232,       10.0.0.101, 2021-05-13 23:58:40.560, 1620943120.560,     0.000, TCP  ,     80,  49826,        1,       20
    54.235.83.248,       10.0.0.101, 2021-05-13 23:58:29.515, 1620943109.515,     0.000, TCP  ,     80,  49824,        1,       20
    54.235.83.248,       10.0.0.101, 2021-05-13 23:58:35.515, 1620943115.515,     0.000, TCP  ,     80,  49830,        1,       20
       10.0.0.101,         10.0.0.2, 2021-05-13 23:59:08.087, 1620943148.087,     0.000, UDP  ,  58774,     53,        1,       34
         10.0.0.2,       10.0.0.101, 2021-05-13 23:59:08.126, 1620943148.126,     0.000, UDP  ,     53,  58774,        1,       50
       10.0.0.101,    95.47.161.162, 2021-05-13 23:59:19.570, 1620943159.570,     0.000, TCP  ,  49825,     80,        1,       20
       10.0.0.101,    92.62.115.177, 2021-05-13 23:58:51.711, 1620943131.711,     6.953, TCP  ,  49845,     80,        3,       96
       10.0.0.101,    92.62.115.177, 2021-05-13 23:59:02.618, 1620943142.618,    10.405, TCP  ,  49846,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-13 23:59:17.040, 1620943157.040,     3.484, TCP  ,  49847,     80,        3,       96
       10.0.0.101,   204.79.197.200, 2021-05-13 23:59:06.277, 1620943146.277,     0.000, TCP  ,  49840,    443,        1,       20
       10.0.0.101,      8.211.5.232, 2021-05-13 23:59:19.570, 1620943159.570,     0.000, TCP  ,  49826,     80,        1,       20
       10.0.0.101,    54.235.83.248, 2021-05-13 23:59:19.570, 1620943159.570,     0.000, TCP  ,  49824,     80,        1,       20
    95.47.161.162,       10.0.0.101, 2021-05-13 23:59:19.570, 1620943159.570,     0.000, TCP  ,     80,  49825,        1,       20
    92.62.115.177,       10.0.0.101, 2021-05-13 23:58:51.208, 1620943131.208,    10.400, TCP  ,     80,  49845,        4,       80
    92.62.115.177,       10.0.0.101, 2021-05-13 23:59:05.584, 1620943145.584,    10.450, TCP  ,     80,  49846,        4,       80
    92.62.115.177,       10.0.0.101, 2021-05-13 23:59:20.023, 1620943160.023,     0.000, TCP  ,     80,  49847,        1,       20
      8.211.5.232,       10.0.0.101, 2021-05-13 23:59:19.570, 1620943159.570,     0.000, TCP  ,     80,  49826,        1,       20
    54.235.83.248,       10.0.0.101, 2021-05-13 23:59:19.570, 1620943159.570,     0.000, TCP  ,     80,  49824,        1,       20
       10.0.0.101,    92.62.115.177, 2021-05-13 23:59:24.008, 1620943164.008,     3.468, TCP  ,  49847,     80,        2,       64
       10.0.0.101,    54.235.83.248, 2021-05-13 23:59:25.742, 1620943165.742,     0.000, TCP  ,  49830,     80,        1,       20
    92.62.115.177,       10.0.0.101, 2021-05-13 23:59:23.500, 1620943163.500,     3.477, TCP  ,     80,  49847,        2,       40
    54.235.83.248,       10.0.0.101, 2021-05-13 23:59:25.742, 1620943165.742,     0.000, TCP  ,     80,  49830,        1,       20
    103.207.42.11,       10.0.0.101, 2021-05-13 23:59:36.353, 1620943176.353,     0.156, TCP  ,     80,  49850,        4,      199
    103.207.42.11,       10.0.0.101, 2021-05-13 23:59:37.695, 1620943177.695,     0.000, TCP  ,    443,  49832,        1,       20
    103.207.42.11,       10.0.0.101, 2021-05-13 23:59:37.793, 1620943177.793,     0.303, TCP  ,    443,  49851,        5,      245
       10.0.0.101,         10.0.0.1, 2021-05-13 23:59:36.273, 1620943176.273,     1.516, UDP  ,    137,    137,        2,      136
       10.0.0.101,    103.207.42.11, 2021-05-13 23:59:37.695, 1620943177.695,     0.001, TCP  ,  49832,    443,        3,       60
       10.0.0.101,    103.207.42.11, 2021-05-13 23:59:36.211, 1620943176.211,     0.298, TCP  ,  49850,     80,        5,      472
       10.0.0.101,    103.207.42.11, 2021-05-13 23:59:37.696, 1620943177.696,     0.400, TCP  ,  49851,    443,        6,      364
       10.0.0.101,    95.47.161.162, 2021-05-13 23:59:35.730, 1620943175.730,     0.408, TCP  ,  49849,     80,        4,      515
       10.0.0.101,    92.62.115.177, 2021-05-13 23:59:31.461, 1620943171.461,     3.453, TCP  ,  49848,     80,        3,       96
    95.47.161.162,       10.0.0.101, 2021-05-13 23:59:35.913, 1620943175.913,     0.225, TCP  ,     80,  49849,        3,      267
    92.62.115.177,       10.0.0.101, 2021-05-13 23:59:30.449, 1620943170.449,     0.000, TCP  ,     80,  49847,        1,       20
    92.62.115.177,       10.0.0.101, 2021-05-13 23:59:34.411, 1620943174.411,     3.483, TCP  ,     80,  49848,        2,       40
    103.207.42.11,       10.0.0.101, 2021-05-13 23:59:38.097, 1620943178.097,     0.167, TCP  ,    443,  49851,        2,      184
       10.0.0.101,    103.207.42.11, 2021-05-13 23:59:38.097, 1620943178.097,     0.000, TCP  ,  49851,    443,        1,      426
       10.0.0.101,         10.0.0.2, 2021-05-13 23:59:50.497, 1620943190.497,     0.000, UDP  ,  50726,     53,        1,       47
         10.0.0.2,       10.0.0.101, 2021-05-13 23:59:50.537, 1620943190.537,     0.000, UDP  ,     53,  50726,        1,      165
    103.207.42.11,       10.0.0.101, 2021-05-13 23:59:38.268, 1620943178.268,     0.000, TCP  ,    443,  49851,        1,       51
     52.114.76.35,       10.0.0.101, 2021-05-13 23:59:50.675, 1620943190.675,     0.286, TCP  ,    443,  49853,       10,     4321
       10.0.0.101,         10.0.0.1, 2021-05-13 23:59:39.304, 1620943179.304,     0.000, UDP  ,    137,    137,        1,       68
       10.0.0.101,    103.207.42.11, 2021-05-13 23:59:38.265, 1620943178.265,     0.003, TCP  ,  49851,    443,        2,       40
       10.0.0.101,     52.114.76.35, 2021-05-13 23:59:50.537, 1620943190.537,     0.424, TCP  ,  49853,    443,       14,    12021
       10.0.0.101,    92.62.115.177, 2021-05-13 23:59:38.398, 1620943178.398,     3.485, TCP  ,  49848,     80,        2,       64
       10.0.0.101,    92.62.115.177, 2021-05-13 23:59:45.852, 1620943185.852,     3.468, TCP  ,  49852,     80,        3,       96
       10.0.0.101,       10.0.0.255, 2021-05-13 23:59:44.329, 1620943184.329,     0.000, UDP  ,    138,    138,        1,      201
    92.62.115.177,       10.0.0.101, 2021-05-13 23:59:41.373, 1620943181.373,     3.475, TCP  ,     80,  49848,        2,       40
    92.62.115.177,       10.0.0.101, 2021-05-13 23:59:48.812, 1620943188.812,     0.000, TCP  ,     80,  49852,        1,       20
       10.0.0.101,         10.0.0.2, 2021-05-13 23:59:51.139, 1620943191.139,     0.000, UDP  ,  52667,     53,        1,       47
         10.0.0.2,       10.0.0.101, 2021-05-13 23:59:51.139, 1620943191.139,     0.000, UDP  ,     53,  52667,        1,      165
     52.114.76.35,       10.0.0.101, 2021-05-13 23:59:50.961, 1620943190.961,     0.169, TCP  ,    443,  49853,        7,      499
     52.114.76.35,       10.0.0.101, 2021-05-13 23:59:51.262, 1620943191.262,     0.297, TCP  ,    443,  49854,        7,     4261
       10.0.0.101,     52.114.76.35, 2021-05-13 23:59:51.179, 1620943191.179,     0.000, TCP  ,  49853,    443,        1,       20
       10.0.0.101,     52.114.76.35, 2021-05-13 23:59:51.139, 1620943191.139,     0.290, TCP  ,  49854,    443,        5,      484
       10.0.0.101,         10.0.0.2, 2021-05-14 00:00:23.088, 1620943223.088,     0.000, UDP  ,  52772,     53,        1,       34
         10.0.0.2,       10.0.0.101, 2021-05-14 00:00:23.124, 1620943223.124,     0.000, UDP  ,     53,  52772,        1,       50
       10.0.0.101,         10.0.0.2, 2021-05-14 00:01:36.687, 1620943296.687,     0.000, UDP  ,  57438,     53,        1,       40
         10.0.0.2,       10.0.0.101, 2021-05-14 00:01:36.762, 1620943296.762,     0.000, UDP  ,     53,  57438,        1,       99
       10.0.0.101,         10.0.0.2, 2021-05-14 00:01:36.766, 1620943296.766,     0.000, UDP  ,  55426,     53,        1,       41
         10.0.0.2,       10.0.0.101, 2021-05-14 00:01:36.802, 1620943296.802,     0.000, UDP  ,     53,  55426,        1,      219
       10.0.0.101,         10.0.0.2, 2021-05-14 00:02:04.038, 1620943324.038,     0.000, UDP  ,  63816,     53,        1,       35
         10.0.0.2,       10.0.0.101, 2021-05-14 00:02:04.081, 1620943324.081,     0.000, UDP  ,     53,  63816,        1,       83
         10.0.0.2,       10.0.0.101, 2021-05-14 00:01:40.840, 1620943300.840,    10.325, TCP  ,  49667,  49875,        8,      928
         10.0.0.2,       10.0.0.101, 2021-05-14 00:01:36.153, 1620943296.153,    15.012, TCP  ,  49671,  49866,        6,     2356
         10.0.0.2,       10.0.0.101, 2021-05-14 00:01:36.152, 1620943296.152,    15.012, TCP  ,    135,  49865,        8,     1160
    103.207.42.11,       10.0.0.101, 2021-05-14 00:00:36.646, 1620943236.646,    60.158, TCP  ,     80,  49858,        5,      219
    103.207.42.11,       10.0.0.101, 2021-05-14 00:01:36.946, 1620943296.946,    60.156, TCP  ,     80,  49872,        5,      219
    103.207.42.11,       10.0.0.101, 2021-05-14 00:02:37.236, 1620943357.236,     0.127, TCP  ,     80,  49885,        4,      199
    103.207.42.11,       10.0.0.101, 2021-05-14 00:03:37.485, 1620943417.485,     0.155, TCP  ,     80,  49892,        4,      199
    103.207.42.11,       10.0.0.101, 2021-05-14 00:00:38.274, 1620943238.274,     0.000, TCP  ,    443,  49844,        1,       20
    103.207.42.11,       10.0.0.101, 2021-05-14 00:02:39.415, 1620943359.415,     0.000, TCP  ,    443,  49851,        1,       20
    103.207.42.11,       10.0.0.101, 2021-05-14 00:00:38.413, 1620943238.413,     0.454, TCP  ,    443,  49859,        9,      500
    103.207.42.11,       10.0.0.101, 2021-05-14 00:01:39.021, 1620943299.021,     0.390, TCP  ,    443,  49874,        8,      480
    103.207.42.11,       10.0.0.101, 2021-05-14 00:02:39.551, 1620943359.551,     0.411, TCP  ,    443,  49886,        8,      480
    103.207.42.11,       10.0.0.101, 2021-05-14 00:03:40.097, 1620943420.097,     0.448, TCP  ,    443,  49893,        8,      480
     52.170.57.27,       10.0.0.101, 2021-05-14 00:01:09.063, 1620943269.063,   109.993, TCP  ,    443,  49862,       19,     7118
      72.21.91.29,       10.0.0.101, 2021-05-14 00:02:04.116, 1620943324.116,    60.150, TCP  ,     80,  49880,        7,     1742
     52.114.76.35,       10.0.0.101, 2021-05-13 23:59:51.736, 1620943191.736,     0.638, TCP  ,    443,  49853,       14,     1354
     52.114.76.35,       10.0.0.101, 2021-05-13 23:59:51.563, 1620943191.563,     0.819, TCP  ,    443,  49854,        7,      499
    13.107.213.57,       10.0.0.101, 2021-05-14 00:01:36.839, 1620943296.839,     0.421, TCP  ,    443,  49871,       18,     6768
    52.230.222.68,       10.0.0.101, 2021-05-14 00:01:36.827, 1620943296.827,     0.376, TCP  ,    443,  49868,       14,     4780
       10.0.0.101,         10.0.0.1, 2021-05-14 00:01:36.289, 1620943296.289,   123.047, UDP  ,    137,    137,        6,      408
       10.0.0.101,         10.0.0.2, 2021-05-14 00:01:36.151, 1620943296.151,    15.013, TCP  ,  49865,    135,        9,      712
       10.0.0.101,         10.0.0.2, 2021-05-14 00:01:36.153, 1620943296.153,    15.012, TCP  ,  49866,  49671,        7,     1422
       10.0.0.101,         10.0.0.2, 2021-05-14 00:01:40.840, 1620943300.840,    10.325, TCP  ,  49875,  49667,        9,     1144
       10.0.0.101,    103.207.42.11, 2021-05-14 00:00:38.274, 1620943238.274,     0.000, TCP  ,  49844,    443,        3,       60
       10.0.0.101,    103.207.42.11, 2021-05-14 00:02:39.414, 1620943359.414,     0.001, TCP  ,  49851,    443,        3,       60
       10.0.0.101,    103.207.42.11, 2021-05-14 00:00:36.524, 1620943236.524,    60.280, TCP  ,  49858,     80,        6,      492
       10.0.0.101,    103.207.42.11, 2021-05-14 00:00:38.274, 1620943238.274,     0.593, TCP  ,  49859,    443,        9,      830
       10.0.0.101,    103.207.42.11, 2021-05-14 00:01:36.805, 1620943296.805,    60.297, TCP  ,  49872,     80,        6,      492
       10.0.0.101,    103.207.42.11, 2021-05-14 00:01:38.883, 1620943298.883,     0.528, TCP  ,  49874,    443,        9,      830
       10.0.0.101,    103.207.42.11, 2021-05-14 00:02:37.102, 1620943357.102,     0.261, TCP  ,  49885,     80,        5,      472
       10.0.0.101,    103.207.42.11, 2021-05-14 00:02:39.415, 1620943359.415,     0.547, TCP  ,  49886,    443,        9,      830
       10.0.0.101,    103.207.42.11, 2021-05-14 00:03:37.367, 1620943417.367,     0.273, TCP  ,  49892,     80,        5,      472
       10.0.0.101,    103.207.42.11, 2021-05-14 00:03:39.977, 1620943419.977,     0.568, TCP  ,  49893,    443,        9,      830
       10.0.0.101,     52.170.57.27, 2021-05-14 00:01:08.994, 1620943268.994,   110.062, TCP  ,  49862,    443,       20,     8124
       10.0.0.101,      72.21.91.29, 2021-05-14 00:02:04.084, 1620943324.084,    60.182, TCP  ,  49880,     80,        7,      856
       10.0.0.101,     52.114.76.35, 2021-05-13 23:59:51.736, 1620943191.736,     0.638, TCP  ,  49853,    443,       11,     9903
       10.0.0.101,     52.114.76.35, 2021-05-13 23:59:51.563, 1620943191.563,     0.820, TCP  ,  49854,    443,        7,     4786
       10.0.0.101,    13.107.213.57, 2021-05-14 00:01:36.805, 1620943296.805,     0.455, TCP  ,  49871,    443,       13,     2421
       10.0.0.101,    52.230.222.68, 2021-05-14 00:01:36.765, 1620943296.765,     0.493, TCP  ,  49868,    443,       11,     2493
       10.0.0.101,    95.47.161.162, 2021-05-14 00:00:51.145, 1620943251.145,    18.425, TCP  ,  49849,     80,        2,       40
       10.0.0.101,    95.47.161.162, 2021-05-14 00:01:36.155, 1620943296.155,    83.415, TCP  ,  49867,     80,        6,      555
       10.0.0.101,    92.62.115.177, 2021-05-13 23:59:52.804, 1620943192.804,     3.485, TCP  ,  49852,     80,        2,       64
       10.0.0.101,    92.62.115.177, 2021-05-14 00:00:00.258, 1620943200.258,    10.469, TCP  ,  49855,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-14 00:00:14.727, 1620943214.727,    10.390, TCP  ,  49856,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-14 00:00:29.086, 1620943229.086,    10.390, TCP  ,  49857,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-14 00:00:43.446, 1620943243.446,    10.437, TCP  ,  49860,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-14 00:00:57.836, 1620943257.836,    10.406, TCP  ,  49861,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-14 00:01:12.196, 1620943272.196,    10.390, TCP  ,  49863,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-14 00:01:26.555, 1620943286.555,    10.374, TCP  ,  49864,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-14 00:01:40.899, 1620943300.899,    10.406, TCP  ,  49876,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-14 00:01:55.305, 1620943315.305,    10.890, TCP  ,  49879,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-14 00:02:10.164, 1620943330.164,     7.000, TCP  ,  49881,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-14 00:02:21.133, 1620943341.133,    10.406, TCP  ,  49883,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-14 00:02:35.492, 1620943355.492,    10.375, TCP  ,  49884,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-14 00:02:49.821, 1620943369.821,    10.374, TCP  ,  49887,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-14 00:03:04.148, 1620943384.148,    10.406, TCP  ,  49888,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-14 00:03:18.540, 1620943398.540,    10.421, TCP  ,  49889,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-14 00:03:32.930, 1620943412.930,    10.406, TCP  ,  49890,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-14 00:03:47.320, 1620943427.320,    10.407, TCP  ,  49894,     80,        5,      160
       10.0.0.101,  173.222.137.191, 2021-05-14 00:00:19.780, 1620943219.780,     0.004, TCP  ,  49808,    443,        2,       40
       10.0.0.101,   204.79.197.200, 2021-05-14 00:02:13.331, 1620943333.331,     0.000, TCP  ,  49723,    443,        1,       20
       10.0.0.101,  239.255.255.250, 2021-05-14 00:01:36.742, 1620943296.742,     6.016, UDP  ,  53829,   1900,        3,      411
    95.47.161.162,       10.0.0.101, 2021-05-14 00:00:51.145, 1620943251.145,    18.425, TCP  ,     80,  49849,        2,       40
    95.47.161.162,       10.0.0.101, 2021-05-14 00:01:36.339, 1620943296.339,    83.232, TCP  ,     80,  49867,        5,      307
    92.62.115.177,       10.0.0.101, 2021-05-13 23:59:52.303, 1620943192.303,     6.952, TCP  ,     80,  49852,        3,       60
    92.62.115.177,       10.0.0.101, 2021-05-14 00:00:03.242, 1620943203.242,    10.469, TCP  ,     80,  49855,        4,       80
    92.62.115.177,       10.0.0.101, 2021-05-14 00:00:17.703, 1620943217.703,    10.367, TCP  ,     80,  49856,        4,       80
    92.62.115.177,       10.0.0.101, 2021-05-14 00:00:32.041, 1620943232.041,    10.390, TCP  ,     80,  49857,        4,       80
    92.62.115.177,       10.0.0.101, 2021-05-14 00:00:46.411, 1620943246.411,    10.418, TCP  ,     80,  49860,        4,       80
    92.62.115.177,       10.0.0.101, 2021-05-14 00:01:00.812, 1620943260.812,    10.379, TCP  ,     80,  49861,        4,       80
    92.62.115.177,       10.0.0.101, 2021-05-14 00:01:15.149, 1620943275.149,    10.393, TCP  ,     80,  49863,        4,       80
    92.62.115.177,       10.0.0.101, 2021-05-14 00:01:29.512, 1620943289.512,    10.376, TCP  ,     80,  49864,        4,       80
    92.62.115.177,       10.0.0.101, 2021-05-14 00:01:43.869, 1620943303.869,    10.426, TCP  ,     80,  49876,        4,       80
    92.62.115.177,       10.0.0.101, 2021-05-14 00:01:58.288, 1620943318.288,    10.864, TCP  ,     80,  49879,        4,       80
    92.62.115.177,       10.0.0.101, 2021-05-14 00:02:13.208, 1620943333.208,     6.918, TCP  ,     80,  49881,        3,       60
    92.62.115.177,       10.0.0.101, 2021-05-14 00:02:24.092, 1620943344.092,    10.397, TCP  ,     80,  49883,        4,       80
    92.62.115.177,       10.0.0.101, 2021-05-14 00:02:38.442, 1620943358.442,    10.376, TCP  ,     80,  49884,        4,       80
    92.62.115.177,       10.0.0.101, 2021-05-14 00:02:52.781, 1620943372.781,    10.366, TCP  ,     80,  49887,        4,       80
    92.62.115.177,       10.0.0.101, 2021-05-14 00:03:07.122, 1620943387.122,    10.406, TCP  ,     80,  49888,        4,       80
    92.62.115.177,       10.0.0.101, 2021-05-14 00:03:21.508, 1620943401.508,    10.411, TCP  ,     80,  49889,        4,       80
    92.62.115.177,       10.0.0.101, 2021-05-14 00:03:35.887, 1620943415.887,    10.423, TCP  ,     80,  49890,        4,       80
  173.222.137.191,       10.0.0.101, 2021-05-14 00:00:19.780, 1620943219.780,     0.003, TCP  ,    443,  49808,        2,       71
   204.79.197.200,       10.0.0.101, 2021-05-14 00:02:13.331, 1620943333.331,     0.000, TCP  ,    443,  49723,        1,       20
       10.0.0.101,         10.0.0.2, 2021-05-14 00:05:23.087, 1620943523.087,     0.000, UDP  ,  50688,     53,        1,       34
         10.0.0.2,       10.0.0.101, 2021-05-14 00:05:23.124, 1620943523.124,     0.000, UDP  ,     53,  50688,        1,       50
         10.0.0.2,       10.0.0.101, 2021-05-14 00:00:36.659, 1620943236.659,   301.646, TCP  ,    445,  49718,        4,      351
    103.207.42.11,       10.0.0.101, 2021-05-14 00:04:37.810, 1620943477.810,     0.152, TCP  ,     80,  49898,        4,      199
    103.207.42.11,       10.0.0.101, 2021-05-14 00:04:40.709, 1620943480.709,     0.439, TCP  ,    443,  49899,        8,      480
       10.0.0.101,         10.0.0.2, 2021-05-14 00:00:36.659, 1620943236.659,   301.646, TCP  ,  49718,    445,        4,      240
       10.0.0.101,    103.207.42.11, 2021-05-14 00:04:37.649, 1620943477.649,     0.313, TCP  ,  49898,     80,        5,      472
       10.0.0.101,    103.207.42.11, 2021-05-14 00:04:40.555, 1620943480.555,     0.593, TCP  ,  49899,    443,        9,      830
       10.0.0.101,    95.47.161.162, 2021-05-14 00:03:36.589, 1620943416.589,    73.168, TCP  ,  49891,     80,        6,      555
       10.0.0.101,    92.62.115.177, 2021-05-14 00:04:01.696, 1620943441.696,    10.406, TCP  ,  49895,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-14 00:04:16.087, 1620943456.087,    10.421, TCP  ,  49896,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-14 00:04:30.477, 1620943470.477,    10.405, TCP  ,  49897,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-14 00:04:44.837, 1620943484.837,    10.389, TCP  ,  49900,     80,        5,      160
       10.0.0.101,   204.79.197.200, 2021-05-14 00:02:13.339, 1620943333.339,   124.798, TCP  ,  49882,    443,       18,     6485
    95.47.161.162,       10.0.0.101, 2021-05-14 00:03:36.789, 1620943416.789,    72.967, TCP  ,     80,  49891,        5,      307
    92.62.115.177,       10.0.0.101, 2021-05-14 00:03:50.271, 1620943430.271,    10.411, TCP  ,     80,  49894,        4,       80
    92.62.115.177,       10.0.0.101, 2021-05-14 00:04:04.663, 1620943444.663,    10.409, TCP  ,     80,  49895,        4,       80
    92.62.115.177,       10.0.0.101, 2021-05-14 00:04:19.040, 1620943459.040,    10.427, TCP  ,     80,  49896,        4,       80
    92.62.115.177,       10.0.0.101, 2021-05-14 00:04:33.448, 1620943473.448,    10.381, TCP  ,     80,  49897,        4,       80
    92.62.115.177,       10.0.0.101, 2021-05-14 00:04:47.799, 1620943487.799,    10.397, TCP  ,     80,  49900,        4,       80
   204.79.197.200,       10.0.0.101, 2021-05-14 00:02:13.378, 1620943333.378,   124.758, TCP  ,    443,  49882,       19,     6148
       10.0.0.101,         10.0.0.2, 2021-05-14 00:05:42.939, 1620943542.939,     0.000, UDP  ,  61252,     53,        1,       44
         10.0.0.2,       10.0.0.101, 2021-05-14 00:05:42.940, 1620943542.940,     0.000, UDP  ,     53,  61252,        1,      206
       10.0.0.101,         10.0.0.2, 2021-05-14 00:05:43.843, 1620943543.843,     0.000, UDP  ,  63859,     53,        1,       47
         10.0.0.2,       10.0.0.101, 2021-05-14 00:05:43.883, 1620943543.883,     0.000, UDP  ,     53,  63859,        1,      165
       10.0.0.101,         10.0.0.2, 2021-05-14 00:05:44.530, 1620943544.530,     0.000, UDP  ,  55744,     53,        1,       49
         10.0.0.2,       10.0.0.101, 2021-05-14 00:05:44.530, 1620943544.530,     0.000, UDP  ,     53,  55744,        1,      156
       10.0.0.101,         10.0.0.2, 2021-05-14 00:05:45.856, 1620943545.856,     0.000, UDP  ,  59654,     53,        1,       47
         10.0.0.2,       10.0.0.101, 2021-05-14 00:05:45.901, 1620943545.901,     0.000, UDP  ,     53,  59654,        1,      165
       10.0.0.101,         10.0.0.2, 2021-05-14 00:05:58.802, 1620943558.802,     0.000, UDP  ,  57231,     53,        1,       34
         10.0.0.2,       10.0.0.101, 2021-05-14 00:05:58.865, 1620943558.865,     0.000, UDP  ,     53,  57231,        1,      253
       10.0.0.101,         10.0.0.2, 2021-05-14 00:05:58.918, 1620943558.918,     0.000, UDP  ,  59808,     53,        1,       32
         10.0.0.2,       10.0.0.101, 2021-05-14 00:05:59.043, 1620943559.043,     0.000, UDP  ,     53,  59808,        1,      312
       10.0.0.101,         10.0.0.2, 2021-05-14 00:05:59.671, 1620943559.671,     0.000, UDP  ,  59055,     53,        1,       67
         10.0.0.2,       10.0.0.101, 2021-05-14 00:05:59.717, 1620943559.717,     0.000, UDP  ,     53,  59055,        1,      192
       10.0.0.101,    95.47.161.162, 2021-05-14 00:05:37.042, 1620943537.042,     0.399, TCP  ,  49904,     80,        4,      515
       10.0.0.101,    92.62.115.177, 2021-05-14 00:04:59.211, 1620943499.211,    10.391, TCP  ,  49901,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-14 00:05:13.571, 1620943513.571,    10.437, TCP  ,  49902,     80,        5,      160
    95.47.161.162,       10.0.0.101, 2021-05-14 00:05:37.215, 1620943537.215,     0.226, TCP  ,     80,  49904,        3,      267
    92.62.115.177,       10.0.0.101, 2021-05-14 00:05:02.177, 1620943502.177,    10.385, TCP  ,     80,  49901,        4,       80
    92.62.115.177,       10.0.0.101, 2021-05-14 00:05:16.536, 1620943516.536,    10.431, TCP  ,     80,  49902,        4,       80
    103.207.42.11,       10.0.0.101, 2021-05-14 00:05:38.116, 1620943538.116,     0.206, TCP  ,     80,  49905,        4,      199
    103.207.42.11,       10.0.0.101, 2021-05-14 00:05:41.296, 1620943541.296,     0.410, TCP  ,    443,  49906,        8,      480
      20.54.89.15,       10.0.0.101, 2021-05-14 00:05:44.667, 1620943544.667,     1.481, TCP  ,    443,  49910,       28,     5503
       10.0.0.101,         10.0.0.1, 2021-05-14 00:05:36.320, 1620943536.320,     3.047, UDP  ,    137,    137,        3,      204
       10.0.0.101,    103.207.42.11, 2021-05-14 00:05:37.977, 1620943537.977,     0.345, TCP  ,  49905,     80,        5,      472
       10.0.0.101,    103.207.42.11, 2021-05-14 00:05:41.164, 1620943541.164,     0.542, TCP  ,  49906,    443,        9,      830
       10.0.0.101,      20.54.89.15, 2021-05-14 00:05:44.530, 1620943544.530,     1.618, TCP  ,  49910,    443,       26,    15283
       10.0.0.101,     20.83.81.160, 2021-05-14 00:05:42.942, 1620943542.942,     1.375, TCP  ,  49908,    443,       35,    15377
       10.0.0.101,    52.114.77.164, 2021-05-14 00:05:43.884, 1620943543.884,     0.759, TCP  ,  49909,    443,        9,     2502
       10.0.0.101,    52.114.77.164, 2021-05-14 00:05:45.902, 1620943545.902,     0.740, TCP  ,  49911,    443,        9,     2890
       10.0.0.101,    52.114.77.164, 2021-05-14 00:05:47.701, 1620943547.701,     0.719, TCP  ,  49912,    443,        9,     2885
